arch,fold,epoch,train_loss,val_f1,val_acc,val_kappa
MambaSleep,1,26,0.14458092179759643,0.6788155438832553,0.8326332871939287,0.6908567230852156
MambaSleep,1,27,0.13905505704030868,0.6869920551675707,0.8495775857954274,0.7155450679247
MambaSleep,1,28,0.13087135255518928,0.6743584478035705,0.8487900338885972,0.713668902928778
MambaSleep,1,29,0.12738022468710877,0.6955719910385634,0.8643978807694144,0.7377233469583504
MambaSleep,1,30,0.1209238937502604,0.6824472224327023,0.8529664455157272,0.7204910841769265
MambaSleep,1,31,0.11634251607222196,0.689979098714667,0.8499355639348957,0.7162742951015539
MambaSleep,1,32,0.11146297399546669,0.6847747411508238,0.8475490430051071,0.7125487907851066
MambaSleep,1,33,0.10755864404242094,0.6914603825999737,0.8594816476540499,0.7301638017953727
MambaSleep,1,34,0.10491079042203415,0.6836045328464142,0.8505560593766407,0.7158308088074202
MambaSleep,1,35,0.0993226516591089,0.6861585759248594,0.8605555820724547,0.7317381310726347
MambaSleep,1,36,0.09636813856087498,0.6911557837040028,0.8629898334208391,0.7358990075825296
MambaSleep,1,37,0.09294866488467729,0.6944494103711903,0.8637535201183715,0.7365357476139032
MambaSleep,1,38,0.08888824562926965,0.6764376391809193,0.8424418882153597,0.7039207989320553
MambaSleep,1,39,0.08637625833741028,0.6883225379451512,0.857811083003198,0.7272295341229191
MambaSleep,1,40,0.08380199558440878,0.6835011687902133,0.8548040666316643,0.7216910572947054
MambaSleep,1,41,0.0801844182162384,0.691252966168642,0.8577156221660064,0.7268534989850134
MambaSleep,1,42,0.07817661758730858,0.6872872724412884,0.8550188535153453,0.7235708558576573
MambaSleep,1,43,0.07489047662644194,0.6802916215527175,0.8620352250489237,0.7318057849911623
MambaSleep,1,44,0.07278983903898514,0.6798952305200349,0.8493866641210444,0.7145019223570896
MambaSleep,2,1,0.9287604170390305,0.6439842770096916,0.8506020242637483,0.70995974907338
MambaSleep,2,2,0.6209186919383457,0.6874830004468242,0.8461011217985333,0.708249282079578
MambaSleep,2,3,0.5411539899436811,0.6973681329453509,0.8401836916539103,0.7026164918688564
MambaSleep,2,4,0.5006428962671827,0.6804229384082687,0.8346318170394571,0.692388435408118
MambaSleep,2,5,0.468008576934235,0.6981688268019035,0.8473348717128562,0.7118165194195454
MambaSleep,2,6,0.44191360219933984,0.7090944576559253,0.8528410518860381,0.7218254209007804
MambaSleep,2,7,0.4143126727083658,0.7201473524695953,0.8743631337247824,0.7552996626549444
MambaSleep,2,8,0.38896221829735017,0.7261734198901111,0.8771504946423268,0.7612661855980958
MambaSleep,2,9,0.36627229854624915,0.7058982561770782,0.8559711211131166,0.7250067655795636
MambaSleep,2,10,0.3463615411072386,0.7029687292186866,0.8402293860951815,0.7028184794102516
MambaSleep,2,11,0.32785588171909,0.7249536325515634,0.8758025086248258,0.7578228400277527
MambaSleep,2,12,0.3082102019879274,0.7146047903928328,0.8678059814023624,0.7435662208957596
MambaSleep,2,13,0.2883647895124677,0.7208400755738922,0.8714615367040599,0.749645533977408
MambaSleep,2,14,0.2735931461279639,0.7114567423615495,0.8554684822591332,0.7248703788459765
MambaSleep,2,15,0.2562438781097998,0.7298148142815977,0.8837304941853823,0.7697865383545323
MambaSleep,2,16,0.2436209603571816,0.7334644049296807,0.8804633416344901,0.7663618721537695
MambaSleep,2,17,0.2298653401897349,0.711887079945946,0.8600607736068907,0.7313208186129738
MambaSleep,2,18,0.2190074149588462,0.7249455139373164,0.875551189197834,0.7574222033059068
MambaSleep,2,19,0.20657534024508672,0.7322285816391013,0.8818341748726267,0.768185274001327
MambaSleep,2,20,0.19779418471566385,0.7340907947389546,0.8817427859900843,0.768531085415861
MambaSleep,2,21,0.18807137922662695,0.7264789876708201,0.8721926477643994,0.7527466764608868
MambaSleep,2,22,0.1786150192229511,0.7311518953341895,0.8837533414060179,0.7704111354906673
MambaSleep,2,23,0.16968651227069811,0.7393803120508033,0.8862436884552994,0.7764865278876929
MambaSleep,2,24,0.1620823280701738,0.7289728930936292,0.880006397221778,0.7643127278472599
MambaSleep,2,25,0.15348698163437866,0.7387082742170653,0.888437021636318,0.778977822923144
MambaSleep,2,26,0.14811446033545758,0.7401317840355792,0.8943544517809409,0.7871659822373466
MambaSleep,2,27,0.14058748973486124,0.7345324234246483,0.882816605359958,0.7692533714267197
MambaSleep,2,28,0.13674986679489687,0.7156372903085249,0.8643332038657497,0.7386808608907163
MambaSleep,2,29,0.12999696814985454,0.7291384860966146,0.8764193835819872,0.7589280223808017
MambaSleep,2,30,0.1250184924649749,0.7417046960068369,0.8968447988302223,0.792739717329273
MambaSleep,2,31,0.11882123322938724,0.735868685689854,0.8890995910347507,0.7789633025205529
MambaSleep,2,32,0.11342675167449373,0.7351677560404241,0.8883227855331399,0.7772655022506225
MambaSleep,2,33,0.11000358950986423,0.7275320264287448,0.8844616052457218,0.7701754142302628
MambaSleep,2,34,0.10554134295232696,0.7420618936404388,0.8931892435285248,0.7867384016775917
MambaSleep,2,35,0.10231719464027193,0.7394232006173485,0.8943544517809409,0.7873366690961827
MambaSleep,2,36,0.09761536081978567,0.7357504774365521,0.8894194521236491,0.7800079854991628
MambaSleep,2,37,0.09454039643826638,0.735300716142697,0.8854440357330531,0.7747123674826533
MambaSleep,2,38,0.09096905904359125,0.7327959154079416,0.8914071603189472,0.7811825906516957
MambaSleep,2,39,0.08905723175524193,0.7336016321698668,0.8853983412917819,0.7724676391409139
MambaSleep,2,40,0.08532530011621954,0.7362682806258851,0.8906303548173364,0.7816116438027135
MambaSleep,2,41,0.08180917788765334,0.7405696191105585,0.8971418126984853,0.792801591477117
MambaSleep,2,42,0.080024865452736,0.7372412427775676,0.8912015353332267,0.7821143333861924
MambaSleep,2,43,0.07746021114444678,0.7349074212203284,0.8922068130411935,0.7831452372134312
MambaSleep,2,44,0.07417420536751719,0.737713675372105,0.8962507710936964,0.7900800051450063
MambaSleep,2,45,0.07206780431061298,0.7403683098945468,0.893760424044415,0.7871687993693057
MambaSleep,2,46,0.07027684164041227,0.7415486919052855,0.895930910004798,0.7898114692822069
MambaSleep,2,47,0.06725981575960872,0.734772096035835,0.8909730631268706,0.7811556156718062
MambaSleep,2,48,0.0651740979951389,0.7419482544184517,0.8959994516667047,0.7904101817944846
MambaSleep,2,49,0.06459110129283789,0.7406702456077208,0.8934862573967877,0.7876767601663835
MambaSleep,3,1,0.9254379642155113,0.6384540742926437,0.8245909645909646,0.6817615493068809
MambaSleep,3,2,0.6362146966559131,0.6678333573223643,0.8479609279609279,0.7093118621248173
MambaSleep,3,3,0.5656955947236317,0.6823878522898654,0.8534310134310135,0.7261653277077682
MambaSleep,3,4,0.5182298389586006,0.6936738256422925,0.8568742368742369,0.7359560081900036
MambaSleep,3,5,0.48158826228322055,0.6802649289756435,0.8562637362637363,0.7280250323439517
MambaSleep,3,6,0.45427712669459785,0.6913277539931888,0.8573870573870573,0.7339056608489654
MambaSleep,3,7,0.42658706128415536,0.6828639097783342,0.8483516483516483,0.7238395321476714
MambaSleep,3,8,0.4013151179181366,0.7141285823536045,0.8708424908424909,0.7561982243075553
MambaSleep,3,9,0.3800164607457998,0.6975168385160001,0.8664957264957265,0.7465635798108692
MambaSleep,3,10,0.3576653982335474,0.7127209002098781,0.87001221001221,0.7573245100840377
MambaSleep,3,11,0.33580848815601044,0.7086918644234631,0.8688644688644689,0.7534400694867746
MambaSleep,3,12,0.3163445839213162,0.7061287066257677,0.8668620268620268,0.7510494824069438
MambaSleep,3,13,0.29841151364692825,0.6930933284700475,0.8643711843711843,0.7422604432823059
MambaSleep,3,14,0.2825966207537709,0.7177323228444893,0.8773137973137973,0.7649674245319706
MambaSleep,3,15,0.26434310055905724,0.7005983686515757,0.8686691086691086,0.7492143849153268
MambaSleep,3,16,0.2510039791137707,0.7065890707842243,0.867912087912088,0.7509160961123534
MambaSleep,3,17,0.2380647756595437,0.7038756982776955,0.868009768009768,0.7493993579795306
MambaSleep,3,18,0.2228616976374533,0.7143039152848969,0.8725030525030525,0.7589346607117139
MambaSleep,3,19,0.21055314095645417,0.7049133241840163,0.8679609279609279,0.7492265026329934
MambaSleep,3,20,0.1983570133640272,0.7155821831135534,0.872039072039072,0.7570287932090026
MambaSleep,3,21,0.18948343709111215,0.6985541955610569,0.867985347985348,0.745365871353082
MambaSleep,3,22,0.1789821101815962,0.694412037081428,0.8681807081807081,0.7464272098366027
MambaSleep,3,23,0.17187723145615763,0.7047578858408441,0.8727960927960928,0.7551076008789266
MambaSleep,3,24,0.1616319237186051,0.701597560108649,0.8703540903540904,0.7499679906174801
MambaSleep,3,25,0.15568090537426676,0.703121829633758,0.87003663003663,0.7481375956648619
MambaSleep,3,26,0.14984216257929803,0.7093000396879263,0.8743589743589744,0.7563494683647983
MambaSleep,3,27,0.1407614890631379,0.7092834401348707,0.8726007326007326,0.7545123026732254
MambaSleep,3,28,0.134675135149098,0.6943534595836806,0.8638827838827838,0.7397969354720823
MambaSleep,3,29,0.13043781997045364,0.7054213225792997,0.871941391941392,0.7543232321958607
MambaSleep,4,1,0.937916371028782,0.6485120795299671,0.8336868280552915,0.6932413843466325
MambaSleep,4,2,0.6498384387829365,0.704114313016857,0.8649893951583413,0.7441774384444815
MambaSleep,4,3,0.5709974968136367,0.6607000096441308,0.8303712913527878,0.6883379156450502
MambaSleep,4,4,0.5217677956986785,0.7116122303977681,0.8711328896365099,0.7533722562135483
MambaSleep,4,5,0.48705725062928684,0.6711892884066346,0.8386601331090471,0.7015116023241184
MambaSleep,4,6,0.456452707341459,0.700593667967502,0.8517760062410102,0.7255734223512265
MambaSleep,4,7,0.4303123109514839,0.6795321613778339,0.8336380701626076,0.6967479445085563
MambaSleep,4,8,0.40459776082561394,0.7007573663921371,0.8582120480752822,0.7341609145569972
MambaSleep,4,9,0.3840467850540246,0.6954968302720668,0.8500207221043906,0.7217316467927437
MambaSleep,4,10,0.3582475532222959,0.6794589008479369,0.8414149540456861,0.7049893568736327
MambaSleep,4,11,0.33981214416851785,0.671615333467362,0.8373192910602404,0.6979213669680179
MambaSleep,4,12,0.3180921831545359,0.6611307304765421,0.8304688071381555,0.6867757513266872
MambaSleep,4,13,0.29919208426534927,0.6889104333213949,0.8552134376752237,0.7258310641001217
MambaSleep,4,14,0.282554190312109,0.6979303062632505,0.8620151637046247,0.7368147135920813
MambaSleep,4,15,0.2648780528450566,0.7267238181713345,0.8787634998415369,0.7662769194911161
MambaSleep,4,16,0.2494642266766657,0.6980307399322261,0.8588215217338306,0.7333819863642885
MambaSleep,4,17,0.23696036862113018,0.6670911214579534,0.844267290767693,0.7061980926551537
MambaSleep,4,18,0.22564620162388757,0.6935909741524118,0.8551646797825398,0.727699998921276
MambaSleep,4,19,0.2130845128574346,0.7148918256669397,0.8772763841146786,0.7620455102218971
MambaSleep,4,20,0.20159429051144204,0.7175732883647763,0.8779346156659109,0.7642731222469463
MambaSleep,4,21,0.19081557094401994,0.7084784229518938,0.8712791633145616,0.7534652537164802
MambaSleep,4,22,0.1821609687584578,0.6998053245753915,0.8582120480752822,0.7333514804968708
MambaSleep,4,23,0.17367722126680063,0.7303783014665888,0.8848582364270217,0.7768362587536621
MambaSleep,4,24,0.16656568741230326,0.7228053334044209,0.8820058997050148,0.7714118284737812
MambaSleep,4,25,0.1576320569625239,0.6840431544313132,0.8484360905921646,0.7166172995123506
MambaSleep,4,26,0.1514225868074774,0.698922055551885,0.8660376898510447,0.7434967436250958
MambaSleep,4,27,0.14424254372265383,0.7154799190504466,0.879104805090324,0.7661745804853485
MambaSleep,4,28,0.1382789249262936,0.7199561038260864,0.8803725103001049,0.7684731705299779
MambaSleep,4,29,0.13207636751238136,0.7228988814296944,0.8863697311002219,0.7776388827517526
MambaSleep,4,30,0.12756364039236875,0.7102815560727056,0.8760086789048978,0.7600619519532874
MambaSleep,4,31,0.12145379355179986,0.7005696275126079,0.8668178161339867,0.7449243822366169
MambaSleep,4,32,0.1177306869916571,0.7158772184640505,0.8751797947292718,0.7610326711915982
MambaSleep,4,33,0.11229582921429265,0.7111050985833627,0.8783490577537238,0.7639979923974249
MambaSleep,4,34,0.10840781858298129,0.7005121195889841,0.8772763841146786,0.7595761278300093
MambaSleep,4,35,0.10510055498586338,0.711843888987431,0.8796655208561885,0.7658577863500314
MambaSleep,4,36,0.10110916707252009,0.7175737776461215,0.8823228260074599,0.7709684728858837
MambaSleep,4,37,0.09716479470489262,0.7263489220779518,0.8872229942221898,0.7800551350297968
MambaSleep,4,38,0.0922562911859603,0.7266212799021993,0.8886369731100222,0.7819454343140309
MambaSleep,5,1,0.9207337260724622,0.6769999372042408,0.8098436622355364,0.6657216335975062
MambaSleep,5,2,0.6265681324896297,0.6776871751275296,0.8161861074705111,0.6762282144011993
MambaSleep,5,3,0.5553474947955126,0.7025063519859568,0.8414856768395431,0.714478306176751
MambaSleep,5,4,0.5074672708686455,0.6966423580609578,0.8252668039692942,0.689172740156663
MambaSleep,5,5,0.4733691640082268,0.7062228204360267,0.8434984085377271,0.7155947247002301
MambaSleep,5,6,0.4470498327615196,0.6942819374536917,0.8367815015914623,0.7038090487073654
MambaSleep,5,7,0.41993433997353924,0.7001509889409079,0.8370857517318854,0.7049376939946943
MambaSleep,5,8,0.3925534142289992,0.7287537495845922,0.8631810522374087,0.7469311431050865
MambaSleep,5,9,0.3697429747657727,0.7070706267219571,0.8438962741059727,0.7144064721835461
MambaSleep,5,10,0.34679507395317816,0.7345120627538997,0.862221494102228,0.7462676867074125
MambaSleep,5,11,0.3290236485063856,0.7146901647412299,0.850894027335705,0.7261578383519578
MambaSleep,5,12,0.30848534785370535,0.708834559162392,0.835985770454971,0.7051082728685676
MambaSleep,5,13,0.2887060466034026,0.7148035842638414,0.847757910503651,0.7226390947566821
MambaSleep,5,14,0.27192469752404536,0.6987580677442237,0.833294326905074,0.6999630447239283
MambaSleep,5,15,0.25748109601343827,0.7206638780413549,0.8541939711664482,0.7324874501904606
MambaSleep,5,16,0.2407444099812308,0.712721108116529,0.8541939711664482,0.7311704172031905
MambaSleep,5,17,0.22781452866713245,0.7135892845079892,0.8459792173750234,0.7194299037861369
MambaSleep,5,18,0.21815265862521233,0.7222949151960495,0.8552237408724958,0.7331014595824218
MambaSleep,5,19,0.20601572054130268,0.7121908696146351,0.8521578356113088,0.7284604323509918
MambaSleep,5,20,0.1952397677873475,0.7162937319366443,0.8501919116270361,0.7254228548079883
MambaSleep,5,21,0.18537241043088096,0.7220870491034069,0.8575641265680585,0.7374645363870009
MambaSleep,5,22,0.1781941380203205,0.7215020388810368,0.8698979591836735,0.7540405239901233
MambaSleep,5,23,0.1686505064447972,0.7091537110054331,0.8526727204643325,0.7283813928260111
MambaSleep,5,24,0.1597743086419014,0.7213424128006871,0.8587109155588841,0.7389566953005011
MambaSleep,5,25,0.15310193027790042,0.7198936545796756,0.8594130312675529,0.740449661028094
MambaSleep,6,1,0.9586258517056995,0.5655672861592258,0.7924756434998954,0.603447564056138
MambaSleep,6,2,0.6351780400496639,0.5789472283626893,0.7813146697049318,0.5952609090808663
MambaSleep,6,3,0.5367791962658589,0.5947439002170072,0.782151742739554,0.6014705962176883
MambaSleep,6,4,0.4927088828163254,0.6105253482354113,0.7948008463738461,0.618440669418147
MambaSleep,6,5,0.45485545072063016,0.6087581944091344,0.8029623084614133,0.6302881163399516
MambaSleep,6,6,0.4225324532764357,0.6101288043285477,0.8026832841165392,0.6288369820904607
MambaSleep,6,7,0.3975909587575411,0.6272117990365428,0.8211686469644477,0.6564610659839101
MambaSleep,6,8,0.3694450602103061,0.62355385992984,0.8162159648429326,0.6506308056690541
MambaSleep,6,9,0.3500156473867785,0.612449061413087,0.809821656939568,0.637262624037964
MambaSleep,6,10,0.3277871999889612,0.6283527078423029,0.8306089706326877,0.6689078964527432
MambaSleep,6,11,0.30791438459154447,0.6243205864224685,0.8200990536424303,0.6566541749601884
MambaSleep,6,12,0.29067663666874227,0.5999937756386691,0.8088450717325086,0.6373169932342593
MambaSleep,6,13,0.2738019423850916,0.6186928112254023,0.82530750808008,0.661240211208973
MambaSleep,6,14,0.257375550183874,0.6151508782852805,0.8138675099402423,0.6439838608432473
MambaSleep,6,15,0.24278771271838018,0.6190115918517746,0.82247076057386,0.6597087305181315
MambaSleep,6,16,0.22885310864932618,0.6302923331346972,0.8306554746901668,0.6718678981269713
MambaSleep,6,17,0.21715985365948273,0.6245056071859537,0.8229590531773897,0.6586157379783266
MambaSleep,6,18,0.20448541088638475,0.6273732543951652,0.8327016532192434,0.6735677931067339
MambaSleep,6,19,0.1921921251578632,0.6220330624579139,0.8210291347920106,0.6566370206047363
MambaSleep,6,20,0.18234602080698173,0.6270799492527537,0.8352593763805892,0.6765579465877886
MambaSleep,6,21,0.17195902989244127,0.6339489130167328,0.8373055549096659,0.6795011965111988
MambaSleep,6,22,0.1638068190216289,0.6253508126782966,0.8343525472597484,0.6750999631509316
MambaSleep,6,23,0.15582594770786432,0.613968327772733,0.8203548259585649,0.655422427834245
MambaSleep,6,24,0.1480003313258028,0.6264728057520805,0.8323528727881507,0.6721024461819418
MambaSleep,6,25,0.13978753883005238,0.616390013283288,0.8290278326784012,0.6681621412496053
MambaSleep,6,26,0.13383830084106402,0.6247446938885017,0.8299114097705025,0.6696144384021151
MambaSleep,6,27,0.12637394463457532,0.630412247470332,0.8373753109958844,0.6783505997900633
MambaSleep,6,28,0.12073005755056505,0.620050439405624,0.8356314088404213,0.676594877324014
MambaSleep,6,29,0.11681207807446646,0.6272947440544874,0.832957425535378,0.6718587044750896
MambaSleep,6,30,0.11096345461493107,0.6363679308063361,0.8419327086288279,0.686244052640772
MambaSleep,6,31,0.10683175889363261,0.6172515381926933,0.8366079940474807,0.6776832839431971
MambaSleep,6,32,0.10304680729930521,0.6275026961897882,0.8381891320017671,0.6791331222016403
MambaSleep,6,33,0.09866673553156541,0.6254294636483892,0.8318645801846211,0.6720408732589214
MambaSleep,6,34,0.09439747736911397,0.6238907831535474,0.8417699444276513,0.6864358259201108
MambaSleep,6,35,0.0923167526199794,0.6291878550831427,0.8377938475131955,0.6794506841732731
MambaSleep,6,36,0.08772010584462091,0.6248716023653467,0.8311437672936963,0.6724689401670594
MambaSleep,6,37,0.08341707424391173,0.6212050611160068,0.8395377496686586,0.6803910748126969
MambaSleep,6,38,0.0809322664994141,0.6228031221711237,0.8407236031343734,0.6827509199878123
MambaSleep,6,39,0.0793174336812005,0.6240920115503596,0.8386076685190783,0.6806695086576287
MambaSleep,6,40,0.07610482141446621,0.6206744934746098,0.8389797009789104,0.6799708296094862
MambaSleep,6,41,0.07393841236946401,0.6297280055125005,0.8414909200827773,0.6834361913942655
MambaSleep,6,42,0.07051625596304696,0.6293155242112219,0.8453972609110145,0.6916300469168475
MambaSleep,6,43,0.06865691678068161,0.6237239799205738,0.838003115771851,0.6811237794134034
MambaSleep,6,44,0.06616171608417461,0.6286593843103956,0.8441183993303416,0.6867699605734672
MambaSleep,6,45,0.0646694823785151,0.6287413127573651,0.8425140093473156,0.6870068017733906
MambaSleep,7,1,0.8972319386308613,0.5768857340805245,0.7535854312835328,0.5659178093265246
MambaSleep,7,2,0.617091265101728,0.6568969311983337,0.8363598844407759,0.6854565948338245
MambaSleep,7,3,0.5366687634257272,0.683602532780848,0.8503146925299215,0.7130540815140971
MambaSleep,7,4,0.49173438826096705,0.6741754449841759,0.8455943045810979,0.7042201856789401
MambaSleep,7,5,0.4566339207470878,0.6922321901584644,0.8634698720594305,0.7258824208784032
MambaSleep,7,6,0.430856710397125,0.7045630981434735,0.8626444490301279,0.730993076633948
MambaSleep,7,7,0.4041808314542187,0.6912436723253121,0.8567117210070161,0.7212100371394818
MambaSleep,7,8,0.37883039530027995,0.7108000954825069,0.865249690466364,0.7383047017538468
MambaSleep,7,9,0.3557607473362403,0.711491098394656,0.8649917457697069,0.7352520793196188
MambaSleep,7,10,0.33597101006347047,0.6949143986550774,0.8642179116797358,0.7354186883867959
MambaSleep,7,11,0.3173210384284562,0.6887063970883751,0.855937886917045,0.7189379297303026
MambaSleep,7,12,0.29872900925259643,0.7062739819548721,0.8713629797771357,0.7488465503771402
MambaSleep,7,13,0.28107417577326416,0.6977230615452903,0.8657397853900124,0.7335480743815499
MambaSleep,7,14,0.2678294506976003,0.7170776653573666,0.875515889393314,0.7533186821754945
MambaSleep,7,15,0.2507627264432595,0.7118961034557723,0.8688867106892282,0.7425420871912434
MambaSleep,7,16,0.23704030420054722,0.7142873581443575,0.8801846884028064,0.7611580379328482
MambaSleep,7,17,0.22345602548387572,0.7085526445181692,0.8783274865868758,0.7584486306546799
MambaSleep,7,18,0.2130340666058014,0.7225886761463192,0.8836927362773421,0.7653303104573957
MambaSleep,7,19,0.19976543202073938,0.7174395320480358,0.8777342137845646,0.7554960968171927
MambaSleep,7,20,0.19209747306635058,0.7175194534202194,0.8838217086256707,0.7644847697743371
MambaSleep,7,21,0.18087940005769293,0.7252179474909102,0.8852146099876187,0.7687791859440085
MambaSleep,7,22,0.17285946364527138,0.7144682135764034,0.8825319851423855,0.765058529744258
MambaSleep,7,23,0.16549497534029142,0.7114498832062517,0.8740713990920347,0.7511549256734511
MambaSleep,7,24,0.1563481490615921,0.7180536600147545,0.8873297565002064,0.7735343106812791
MambaSleep,7,25,0.15194638172251027,0.7152097026486383,0.8778889806025588,0.7571725164086436
MambaSleep,7,26,0.1433202355957772,0.7111929294763625,0.8761091621956253,0.7516836159785757
MambaSleep,7,27,0.1377455066021251,0.7062965408413824,0.8821450680973999,0.7616900445387687
MambaSleep,7,28,0.1316335691405709,0.7007781783507927,0.8807521667354519,0.7569557855246407
MambaSleep,7,29,0.12506185215492543,0.7245308240504139,0.8850856376392902,0.7690348126065982
MambaSleep,7,30,0.12116847198449321,0.7229201380702477,0.8874587288485348,0.7714052568838412
MambaSleep,7,31,0.11619736069571983,0.715567591267772,0.8874587288485348,0.7708790183199205
MambaSleep,7,32,0.11047527335567951,0.7008456889142675,0.8698926950061907,0.7440908490832315
MambaSleep,7,33,0.10601672893336017,0.7146866056474227,0.8813196450680973,0.7621639854970774
MambaSleep,7,34,0.10317678695429311,0.7228547399876859,0.8867622781675609,0.772304070998411
MambaSleep,7,35,0.09986954300017664,0.713386301612748,0.8879230293025175,0.7717940194151885
MambaSleep,7,36,0.09532154622493128,0.7248453513001977,0.8907346264960793,0.7786533163345081
MambaSleep,8,1,0.8980909364725117,0.6065243595183109,0.8506506336974624,0.7034797535902476
MambaSleep,8,2,0.6139433459257685,0.6222262548789966,0.8441866373105259,0.695710305078828
MambaSleep,8,3,0.5373900687229549,0.6338531601641272,0.8602760606317216,0.7196813061464131
MambaSleep,8,4,0.4970037259601814,0.6440832610014968,0.8638608970559178,0.7266437472407807
MambaSleep,8,5,0.4653801539406427,0.6436391880928982,0.8611228723854687,0.7244577275168612
MambaSleep,8,6,0.4415083864549655,0.6374223950737029,0.8559855477460694,0.7172889353297512
MambaSleep,8,7,0.4136059871027092,0.6517402479212311,0.8615462782623423,0.7266140768318512
MambaSleep,8,8,0.3910393752879848,0.6471532699187477,0.8567476783244418,0.7185194004791585
MambaSleep,8,9,0.3661658264185802,0.640297738647227,0.855703277161487,0.7163618722847231
MambaSleep,8,10,0.34546780198037486,0.6506125851834463,0.8606430123916786,0.72671804205612
MambaSleep,8,11,0.32553438119079486,0.6530681139921373,0.8595139300533492,0.723786068535697
MambaSleep,8,12,0.30699163652234324,0.6652284046723654,0.8673892793631975,0.7375333020813291
MambaSleep,8,13,0.28809563276615546,0.6582628927267467,0.8662319699664098,0.735420727085647
MambaSleep,8,14,0.2724586844937458,0.6631010518626966,0.8676997770062381,0.7367494487443165
MambaSleep,8,15,0.25541831748846294,0.6670168892111848,0.8659214723233691,0.7344281980872693
MambaSleep,8,16,0.24230317067240428,0.6578870186538528,0.8628164958929629,0.7297771898970193
MambaSleep,8,17,0.22971551184571098,0.6594762346634925,0.8710305699043103,0.7428542028399987
MambaSleep,8,18,0.21781665985747714,0.6638950159576383,0.8706353910858949,0.7429928680550371
MambaSleep,8,19,0.20495446672218348,0.6628743025124187,0.8729782369379288,0.746229303305707
MambaSleep,8,20,0.195255195037693,0.6746569410644339,0.8731193722302198,0.7479564252535529
MambaSleep,8,21,0.18522708987196287,0.6758282507951403,0.8753210827899625,0.749387476098641
MambaSleep,8,22,0.17592479969698488,0.6677631224832445,0.8750105851469219,0.7478348283551921
MambaSleep,8,23,0.16739482437359526,0.6577153067566226,0.868744178169193,0.7397006264608461
MambaSleep,8,24,0.16009323139703585,0.6696301650316819,0.8755186721991701,0.7486287188132211
MambaSleep,8,25,0.15315498858514126,0.6613054976529569,0.8698732605075226,0.7390118271657038
MambaSleep,8,26,0.14623517496048982,0.6740775340211183,0.8803454991955288,0.7592732542339055
MambaSleep,8,27,0.1396577496425057,0.666896382497618,0.877409885115872,0.7545775213089181
MambaSleep,8,28,0.13367431624120996,0.6880825375414081,0.8802043639032376,0.760934224100705
MambaSleep,8,29,0.12830895378538373,0.6687047052974716,0.8772969768820391,0.7538199610544856
MambaSleep,8,30,0.12409362906400757,0.6714874310102937,0.8796115956756146,0.7565956747832294
MambaSleep,8,31,0.11724659013991237,0.6774334682754104,0.8809382674231518,0.759631549548107
MambaSleep,8,32,0.11393278662696586,0.6728092020359233,0.8755468992576284,0.7497639499094779
MambaSleep,8,33,0.11024132119117407,0.6839949262357717,0.8829423885736868,0.7624217493518121
MambaSleep,8,34,0.1056684869004691,0.6763836228245166,0.8808253591893189,0.7583812469485238
MambaSleep,8,35,0.10148970917677484,0.6682784904179574,0.8770993874728314,0.7538731459194787
MambaSleep,8,36,0.09641726581692414,0.680324740993616,0.8857368673610523,0.7667166325481487
MambaSleep,8,37,0.0943445648425578,0.6627756233981161,0.8779744262850369,0.7516473171684801
MambaSleep,8,38,0.09151321608775756,0.6744593552165226,0.8796398227340729,0.7566121192843442
MambaSleep,8,39,0.08782557028810324,0.6778395112070481,0.8784542862788269,0.7552499522199756
MambaSleep,8,40,0.08609778878430949,0.6827888309697844,0.8818415332938154,0.7604545249423825
MambaSleep,8,41,0.08222163862528953,0.6723612091349562,0.8824625285798967,0.7602149769087773
MambaSleep,8,42,0.08024445137022235,0.6702136928446308,0.879893866260197,0.7573418552142538
MambaSleep,8,43,0.07650457806048594,0.6627972509016162,0.8784542862788269,0.754057873906228
MambaSleep,9,1,0.9126037741348062,0.6704669619778111,0.8627406206471354,0.7368088047189683
MambaSleep,9,2,0.6257606520891303,0.697470335350148,0.8830406686000045,0.7696993173580359
MambaSleep,9,3,0.5478068163936632,0.742721434390529,0.8929280935309296,0.792371747246552
MambaSleep,9,4,0.5072184820049899,0.7242662177764906,0.8871052451305003,0.7815809220068202
MambaSleep,9,5,0.4716297396085084,0.7255036733268259,0.8808028680382709,0.7719514942435792
MambaSleep,9,6,0.44669415277648794,0.7261447616104884,0.8842280729797,0.7775715329979772
MambaSleep,9,7,0.4163672968123158,0.7437861814876154,0.8937501427168726,0.7939883131123634
MambaSleep,9,8,0.39290672463441767,0.7214191742368545,0.8903934418742722,0.7859552364993154
MambaSleep,9,9,0.3707301230196646,0.7344761840880099,0.8952572328911013,0.7953871418236114
MambaSleep,9,10,0.3498994851066604,0.757198433246851,0.9014454364852831,0.807538416252759
MambaSleep,9,11,0.3311607112532442,0.7370371426084568,0.895850935080949,0.7955354869833513
MambaSleep,9,12,0.31499300079488135,0.7600040249317674,0.9022674856712259,0.8092534788024661
MambaSleep,9,13,0.29516021047152163,0.7350183288377062,0.8911469869613865,0.789534888284621
MambaSleep,9,14,0.2791842526493455,0.744997779868595,0.9003950403032448,0.8045296707224061
MambaSleep,9,15,0.2629841585409418,0.7501404240673158,0.9016509487817688,0.8065795281850633
